date,expt_type,exp,duration,genetic_background,construct,expr_type,xy,coord,sub_coord,start,end,birth,sen,dead,fluor_loss,escaped,censor,rls,div_time,growth_slope,desc,path,Name,Type,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,2,4,34,407,34,134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Seems to be a shortlived cell,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0119-0169-0194,Rectangle,178,153,33,33,4,none,none,0,119,0,119,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,2,4,34,407,34,134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Seems to be a shortlived cell,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0169-0169-0196,Rectangle,178,153,36,33,4,none,none,0,169,0,169,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,2,4,34,407,34,134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Seems to be a shortlived cell,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0182-0170-0201,Rectangle,178,153,46,35,4,none,none,0,182,0,182,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,2,4,34,407,34,134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Seems to be a shortlived cell,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0366-0170-0201,Rectangle,178,153,46,35,4,none,none,0,366,0,366,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,2,4,34,407,34,134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Seems to be a shortlived cell,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0407-0170-0201,Rectangle,178,153,46,35,4,none,none,0,407,0,407,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0034-0355-0175,Rectangle,159,338,32,35,4,none,none,0,34,0,34,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0037-0355-0175,Rectangle,159,338,32,35,4,none,none,0,37,0,37,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0041-0355-0176,Rectangle,159,338,34,35,4,none,none,0,41,0,41,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0067-0355-0176,Rectangle,159,338,34,35,4,none,none,0,67,0,67,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0068-0356-0192,Rectangle,175,339,34,35,4,none,none,0,68,0,68,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0088-0354-0194,Rectangle,177,337,34,35,4,none,none,0,88,0,88,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0089-0354-0197,Rectangle,180,337,34,35,4,none,none,0,89,0,89,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0092-0354-0194,Rectangle,177,337,34,35,4,none,none,0,92,0,92,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0101-0354-0194,Rectangle,177,337,35,35,4,none,none,0,101,0,101,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0104-0355-0198,Rectangle,181,338,35,35,4,none,none,0,104,0,104,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0108-0354-0196,Rectangle,179,337,35,35,4,none,none,0,108,0,108,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,4,5,34,114,34,FALSE,FALSE,114,FALSE,r,FALSE,FALSE,FALSE,"Cell is born in channel, goes dark after a short time",C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0114-0354-0196,Rectangle,179,337,35,35,4,none,none,0,114,0,114,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0026-0447-0178,Rectangle,166,432,24,30,4,none,none,0,26,0,26,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0028-0447-0176,Rectangle,162,432,28,30,4,none,none,0,28,0,28,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0034-0447-0175,Rectangle,160,432,31,30,4,none,none,0,34,0,34,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0048-0447-0175,Rectangle,160,432,31,30,4,none,none,0,48,0,48,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0052-0447-0178,Rectangle,163,432,31,30,4,none,none,0,52,0,52,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0053-0447-0195,Rectangle,180,432,31,30,4,none,none,0,53,0,53,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0064-0446-0197,Rectangle,180,429,34,35,4,none,none,0,64,0,64,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0071-0446-0199,Rectangle,182,429,34,35,4,none,none,0,71,0,71,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0078-0446-0197,Rectangle,179,429,37,35,4,none,none,0,78,0,78,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0097-0447-0199,Rectangle,181,430,37,35,4,none,none,0,97,0,97,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0108-0447-0196,Rectangle,181,430,31,35,4,none,none,0,108,0,108,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0166-0447-0194,Rectangle,176,430,37,35,4,none,none,0,166,0,166,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,5,6,26,47,26,88,106,106,FALSE,FALSE,FALSE,FALSE,FALSE,Very short lived cell that we see all the way from birth to death. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0407-0447-0194,Rectangle,176,430,37,35,4,none,none,0,407,0,407,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0013-0538-0172,Rectangle,154,520,37,37,4,none,none,0,13,0,13,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0018-0538-0170,Rectangle,150,520,41,37,4,none,none,0,18,0,18,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0025-0537-0170,Rectangle,146,517,49,40,4,none,none,0,25,0,25,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0032-0540-0200,Rectangle,178,520,45,40,4,none,none,0,32,0,32,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0043-0540-0199,Rectangle,178,520,43,40,4,none,none,0,43,0,43,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0064-0540-0201,Rectangle,178,520,47,40,4,none,none,0,64,0,64,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0111-0540-0203,Rectangle,178,520,51,40,4,none,none,0,111,0,111,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0120-0540-0214,Rectangle,191,520,47,40,4,none,none,0,120,0,120,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0125-0540-0219,Rectangle,196,520,47,40,4,none,none,0,125,0,125,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0128-0539-0230,Rectangle,207,519,47,40,4,none,none,0,128,0,128,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0132-0540-0243,Rectangle,220,520,47,40,4,none,none,0,132,0,132,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0133-0540-0247,Rectangle,224,520,47,40,4,none,none,0,133,0,133,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0134-0538-0261,Rectangle,238,518,47,40,4,none,none,0,134,0,134,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0135-0538-0268,Rectangle,245,518,47,40,4,none,none,0,135,0,135,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0136-0538-0270,Rectangle,247,518,47,40,4,none,none,0,136,0,136,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0137-0538-0273,Rectangle,250,518,47,40,4,none,none,0,137,0,137,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0138-0538-0274,Rectangle,251,518,47,40,4,none,none,0,138,0,138,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0140-0538-0279,Rectangle,256,518,47,40,4,none,none,0,140,0,140,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0141-0535-0305,Rectangle,282,515,47,40,4,none,none,0,141,0,141,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,6,7,13,142,13,139,FALSE,FALSE,142,FALSE,FALSE,FALSE,FALSE,Good long trace from birth to senescence then the cell gets pushed out,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0142-0537-0311,Rectangle,288,517,47,40,4,none,none,0,142,0,142,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0018-0722-0175,Rectangle,161,705,28,34,4,none,none,0,18,0,18,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0025-0722-0176,Rectangle,161,705,30,34,4,none,none,0,25,0,25,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0038-0722-0177,Rectangle,161,705,33,34,4,none,none,0,38,0,38,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0041-0722-0179,Rectangle,163,705,33,34,4,none,none,0,41,0,41,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0042-0723-0192,Rectangle,176,706,33,34,4,none,none,0,42,0,42,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0056-0723-0194,Rectangle,178,706,33,34,4,none,none,0,56,0,56,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0076-0723-0196,Rectangle,178,706,36,34,4,none,none,0,76,0,76,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0097-0723-0196,Rectangle,178,705,36,37,4,none,none,0,97,0,97,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0108-0723-0197,Rectangle,179,705,36,37,4,none,none,0,108,0,108,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0130-0723-0197,Rectangle,179,705,37,37,4,none,none,0,130,0,130,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0157-0723-0199,Rectangle,179,705,41,37,4,none,none,0,157,0,157,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0167-0723-0200,Rectangle,179,705,42,37,4,none,none,0,167,0,167,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0175-0723-0201,Rectangle,180,705,42,37,4,none,none,0,175,0,175,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0182-0723-0203,Rectangle,180,705,46,37,4,none,none,0,182,0,182,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0292-0723-0204,Rectangle,181,705,46,37,4,none,none,0,292,0,292,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0299-0723-0207,Rectangle,184,705,46,37,4,none,none,0,299,0,299,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0301-0724-0210,Rectangle,187,706,46,37,4,none,none,0,301,0,301,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0305-0722-0214,Rectangle,191,704,46,37,4,none,none,0,305,0,305,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0308-0722-0217,Rectangle,194,704,46,37,4,none,none,0,308,0,308,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0372-0722-0217,Rectangle,194,704,46,37,4,none,none,0,372,0,372,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,8,8,18,407,19,215,315,203,FALSE,FALSE,FALSE,FALSE,FALSE,Nice and long but loses fluorescence. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0407-0722-0217,Rectangle,194,704,46,37,4,none,none,0,407,0,407,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0046-1000-0172,Rectangle,152,980,41,41,4,none,none,0,46,0,46,0
20181102,byc,200,67.83,pdr5delta,pTPI1_DsRed_P2A_UbL_YFP_eRR,cen4,21,11,9,46,256,46,229,FALSE,FALSE,256,FALSE,FALSE,FALSE,FALSE,nice and long all the way. Born in crevice,C:\Users\John Cooper\Projects\alignment\roi_management\roi_management_2,0051-1002-0169,Rectangle,149,982,41,41,4,none,none,0,51,0,51,0
